date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:36:40	11382/11382	---M--	200	added ('OK')	image/jpeg	etag:%222c76-5659daec57400%22	http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/select_bg1.jpg	./wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/select_bg1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=4.9.10)
14:36:40	1126/1126	---M--	200	added ('OK')	image/jpeg	etag:%22466-5659daec57400%22	http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/tab_3_list_bg.jpg	./wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/tab_3_list_bg/index.jpg	(from http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=4.9.10)
14:36:40	6494/6494	---M--	200	added ('OK')	image/gif	etag:%22195e-5659daec57400%22	http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/ajax-loader.gif	./wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/ajax-loader/index.gif	(from http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=4.9.10)
14:36:41	1080/1080	---M--	200	added ('OK')	image/png	etag:%22438-5659daec57400%22	http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/bot_tip_icn.png	./wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/bot_tip_icn/index.png	(from http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=4.9.10)
14:36:42	1316/1316	---M--	200	added ('OK')	image/png	etag:%22524-5659daec57400%22	http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/images/count_top_arow.png	./wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/images/count_top_arow/index.png	(from http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=4.9.10)
14:36:42	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2018:36:42%20GMT	http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/top_aro.png	./wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/images/top_aro/index.html	(from http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=4.9.10)
14:36:43	3066/3066	---M--	200	added ('OK')	image/png	etag:%22bfa-5659daec57400%22	http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/images/count_left_arow.png	./wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/images/count_left_arow/index.png	(from http://wpnick.rfslocal.site/wp-content/plugins/ultimate-social-media-icons/css/sfsi-style.css?ver=4.9.10)
14:36:47	77160/77160	U-----	200	untouched ('OK')	text/html	etag:%2212d68-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.woff2?v=4.7.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index.html	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
14:37:04	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.woff?v=4.7.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index.woff	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
14:37:06	444379/444379	U-----	200	untouched ('OK')	image/svg+xml	etag:%226c7db-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.svg?v=4.7.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index.svg	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
14:37:09	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.eot?v=4.7.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
14:37:15	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.eot?	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index-2.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
14:37:16	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.ttf?v=4.7.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index.ttf	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
14:37:17	30064/30064	U-----	200	untouched ('OK')	text/html	etag:%227570-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.html	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
14:37:17	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
14:37:18	239045/239045	U-----	200	untouched ('OK')	image/svg+xml	etag:%223a5c5-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.svg	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
14:37:18	54056/54056	---M--	200	added ('OK')	application/font-sfnt	etag:%22d328-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.ttf	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
14:37:18	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick/index.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
14:37:20	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot?	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick/index-2.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
14:37:20	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick/index.woff	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
14:37:22	1892/1892	---M--	200	added ('OK')	application/font-sfnt	etag:%22764-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick/index.ttf	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
14:37:22	2152/2152	U-----	200	untouched ('OK')	image/svg+xml	etag:%22868-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick/index.svg	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
14:37:24	46348/46348	U-----	200	untouched ('OK')	text/html	etag:%22b50c-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?3.0.0	./wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.html	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
14:37:26	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%2213db4-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	./wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.woff	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
14:37:27	147015/147015	U-----	200	untouched ('OK')	image/svg+xml	etag:%2223e47-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?3.0.0	./wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.svg	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
14:37:29	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/images/ajax-loader.gif	./wpnick.rfslocal.site/wp-content/plugins/elementor/assets/images/ajax-loader/index.gif	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=1.9.6)
14:37:34	54604/54604	---M--	200	added ('OK')	application/font-woff	etag:%22d54c-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?3.0.0	./wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.woff	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
14:37:39	47372/47372	---M--	200	added ('OK')	image/jpeg	etag:%22b90c-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/426792_10150655556012486_1007862385_n.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/426792_10150655556012486_1007862385_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
14:37:39	101080/101080	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218ad8-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?3.0.0	./wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.eot	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
14:37:42	100920/100920	---M--	200	added ('OK')	application/font-sfnt	etag:%2218a38-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?3.0.0	./wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.ttf	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
14:37:45	56889/56889	---M--	200	added ('OK')	image/jpeg	etag:%22de39-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10712947_10152787842417486_2144353571090014596_n.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/10712947_10152787842417486_2144353571090014596_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
14:38:06	126094/126094	---M--	200	added ('OK')	image/jpeg	etag:%221ec8e-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/newspaper.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/newspaper/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
14:38:09	3853/3853	---M--	200	added ('OK')	image/png	etag:%22f0d-566a332b55400%22	http://wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	./wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/img/instagram-logo/index.png	(from http://wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=4.9.10)
14:38:10	159/159	---M--	200	added ('OK')	image/png	etag:%229f-566a332b55400%22	http://wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/img/flickr.png	./wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/img/flickr/index.png	(from http://wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=4.9.10)
14:38:13	2234/2234	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2018:38:10%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fabout%2F	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-2.json	(from http://wpnick.rfslocal.site/about/)
14:38:14	152189/152189	---M--	200	added ('OK')	image/jpeg	etag:%222527d-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23736054_10155870422742486_4346224977705826427_o.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23736054_10155870422742486_4346224977705826427_o/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
14:38:14	10512/10512	U--M-Z	200	updated ('OK')	text/css	etag:%222910-58ca42b6dfd04-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614	./wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082/index.css	(from http://wpnick.rfslocal.site/about/)
14:38:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2018:38:14%20GMT	http://wpnick.rfslocal.site/?p=1082	./wpnick.rfslocal.site/index/index-2.html	(from http://wpnick.rfslocal.site/about/)
14:38:16	2234/2234	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2018:38:14%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fmusic%2F	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-3.json	(from http://wpnick.rfslocal.site/music/)
14:38:16	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2018:38:14%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fabout%2F&format=xml	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-2.html	(from http://wpnick.rfslocal.site/about/)
14:38:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2018:38:16%20GMT	http://wpnick.rfslocal.site/?p=827	./wpnick.rfslocal.site/index/index-3.html	(from http://wpnick.rfslocal.site/music/)
14:38:17	4612/4612	U--M-Z	200	updated ('OK')	text/css	etag:%221204-58ca42c3179c5-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-827.css?ver=1562011627	./wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-827/index.css	(from http://wpnick.rfslocal.site/music/)
14:38:18	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2018:38:17%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fmusic%2F&format=xml	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-3.html	(from http://wpnick.rfslocal.site/music/)
14:38:20	2238/2238	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2018:38:17%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fvideo-2%2F	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-4.json	(from http://wpnick.rfslocal.site/video-2/)
14:38:20	8836/8836	U--M-Z	200	updated ('OK')	text/css	etag:%222284-58ca42cc4265e-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-829.css?ver=1562011637	./wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-829/index.css	(from http://wpnick.rfslocal.site/video-2/)
14:38:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2018:38:20%20GMT	http://wpnick.rfslocal.site/?p=829	./wpnick.rfslocal.site/index/index-4.html	(from http://wpnick.rfslocal.site/video-2/)
14:38:22	2239/2239	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2018:38:20%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fphotos%2F	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-5.json	(from http://wpnick.rfslocal.site/photos/)
14:38:23	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2018:38:22%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fvideo-2%2F&format=xml	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-4.html	(from http://wpnick.rfslocal.site/video-2/)
14:38:26	2000/2000	U--M-Z	200	updated ('OK')	text/css	etag:%227d0-58ca42d2046ad-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-835.css?ver=1562011643	./wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-835/index.css	(from http://wpnick.rfslocal.site/photos/)
14:39:03	225660/225660	---M--	200	added ('OK')	image/jpeg	etag:%223717c-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10712947_10152787842417486_2144353571090014596_n-1-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/10712947_10152787842417486_2144353571090014596_n-1-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:39:10	251232/251232	---M--	200	added ('OK')	image/jpeg	etag:%223d560-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10343013_10152424475707486_7012055391534747920_n-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/10343013_10152424475707486_7012055391534747920_n-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:39:12	532471/532471	---M--	200	added ('OK')	image/jpeg	etag:%2281ff7-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10414486_10152424478092486_1318185500185485844_n-1-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/10414486_10152424478092486_1318185500185485844_n-1-1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
14:39:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2018:39:11%20GMT	http://wpnick.rfslocal.site/?p=835	./wpnick.rfslocal.site/index/index-5.html	(from http://wpnick.rfslocal.site/photos/)
14:39:20	95342/95342	---M--	200	added ('OK')	image/jpeg	etag:%221746e-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/Gus.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/Gus/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:39:52	229094/229094	---M--	200	added ('OK')	image/jpeg	etag:%2237ee6-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23826149_10155870421922486_6579902160980633676_o-1-1024x1024.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23826149_10155870421922486_6579902160980633676_o-1-1024x1024/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:40:09	339361/339361	---M--	200	added ('OK')	image/jpeg	etag:%2252da1-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23845679_10155870422677486_7306437131348756631_o-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23845679_10155870422677486_7306437131348756631_o-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:40:29	983473/983473	---M--	200	added ('OK')	image/jpeg	etag:%22f01b1-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23800084_10155870423467486_8097776702065797147_o-1-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23800084_10155870423467486_8097776702065797147_o-1-1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
14:40:36	149381/149381	---M--	200	added ('OK')	image/jpeg	etag:%2224785-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/69432_454367292485_5950862_n-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/69432_454367292485_5950862_n-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:40:40	460316/460316	---M--	200	added ('OK')	image/jpeg	etag:%227061c-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23783550_10155870421087486_5816849625144766694_o.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23783550_10155870421087486_5816849625144766694_o/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:41:00	161624/161624	---M--	200	added ('OK')	image/jpeg	etag:%2227758-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23737716_10155870423522486_2525452800337579255_o-1-1024x1024.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23737716_10155870423522486_2525452800337579255_o-1-1024x1024/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:41:01	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2018:41:00%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fphotos%2F&format=xml	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-5.html	(from http://wpnick.rfslocal.site/photos/)
14:41:02	103395/103395	---M--	200	added ('OK')	image/jpeg	etag:%22193e3-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/14606401_10154601845402486_6286853919115631523_n.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/14606401_10154601845402486_6286853919115631523_n/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:41:03	2234/2234	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2018:41:01%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fpress%2F	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-6.json	(from http://wpnick.rfslocal.site/press/)
14:41:04	13302/13302	U--M-Z	200	updated ('OK')	text/css	etag:%2233f6-58ca42ea87736-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-831.css?ver=1562011668	./wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-831/index.css	(from http://wpnick.rfslocal.site/press/)
14:41:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2018:41:03%20GMT	http://wpnick.rfslocal.site/?p=831	./wpnick.rfslocal.site/index/index-6.html	(from http://wpnick.rfslocal.site/press/)
14:41:06	13110/13110	---M--	200	added ('OK')	application/pdf	etag:%223336-4ec3595f31400%22	http://wpnick.rfslocal.site/wp-content/uploads/2010/04/Miami-Herald.pdf	./wpnick.rfslocal.site/wp-content/uploads/2010/04/Miami-Herald/index.pdf	(from http://wpnick.rfslocal.site/press/)
14:41:08	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2018:41:07%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fpress%2F&format=xml	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-6.html	(from http://wpnick.rfslocal.site/press/)
14:41:15	25628/25628	---M--	200	added ('OK')	image/jpeg	etag:%22641c-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/SunSentinel-Logo.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/SunSentinel-Logo/index.jpg	(from http://wpnick.rfslocal.site/press/)
14:41:22	80494/80494	---M--	200	added ('OK')	image/jpeg	etag:%2213a6e-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/bluenbc6logo-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/bluenbc6logo-1/index.jpg	(from http://wpnick.rfslocal.site/press/)
14:41:35	41583/41583	---M--	200	added ('OK')	image/jpeg	etag:%22a26f-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/file16178-300x2232-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/file16178-300x2232-1/index.jpg	(from http://wpnick.rfslocal.site/press/)
14:41:40	330144/330144	---M--	200	added ('OK')	image/jpeg	etag:%22509a0-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23736057_10155870427572486_6054385776069128894_o-1-1024x1024.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23736057_10155870427572486_6054385776069128894_o-1-1024x1024/index.jpg	(from http://wpnick.rfslocal.site/photos/)
14:41:43	598275/598275	---M--	200	added ('OK')	image/jpeg	etag:%2292103-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23845548_10155870423337486_7603539225007949114_o-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23845548_10155870423337486_7603539225007949114_o-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
